isin,proper_name,ticker_region,sector,p_date,one_day_pct,SMB,HML,OSEAX,OBX,RF
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-03-27,-0.387591,0.001318,-0.00325,-0.001716,-0.0011,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-03-28,1.16731,0.001531,-0.006431,-0.001212,-7.39e-4,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-03-29,-1.53846,0.009274,0.007021,-0.001711,-0.006288,6.56e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-01,-0.390625,-0.014743,0.006674,0.010287,0.012265,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-02,1.56863,-0.001994,0.006389,0.006323,0.006936,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-03,1.9305,0.001043,-0.006523,0.006877,0.005602,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-04,-0.378788,0.004328,-3.19e-4,-0.006961,-0.006419,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-05,0,0.00416,-3.51e-4,0.006616,0.005186,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-08,1.52092,-0.007267,0.016527,0.009458,0.00756,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-09,1.12359,0.007268,0.005126,-0.009551,-0.011317,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-10,0,-0.002341,-0.010868,0.005002,0.004178,4.08e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-11,0,-1.73e-4,0.004883,-0.001277,-6.4e-4,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-12,-0.370371,-0.003301,-4.64e-4,0.001228,7.02e-4,4.08e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-15,0,0.004012,0.00645,0.004021,0.005933,4.16e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-16,0,0.001793,0.009725,-0.002246,-8.2e-4,4.16e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-17,-0.371748,0.004768,0.007527,0.003416,0.002229,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-18,0,NA,NA,NA,NA,NA
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-19,0,NA,NA,NA,NA,NA
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-22,0,NA,NA,NA,NA,NA
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-23,0,-0.002958,0.008357,0.006183,0.005144,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-24,-0.373131,-0.001354,-5e-5,-0.004448,-0.001799,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-25,0,0.010277,0.004821,-0.007812,-0.007867,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-26,0.749064,0.005941,-0.001869,-0.004034,-5.16e-4,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-29,-0.371748,-0.013946,0.004522,-0.001131,5.16e-4,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-04-30,-0.373131,0.009088,0.004673,-8.29e-4,-0.003118,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-01,0,NA,NA,NA,NA,NA
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-02,1.12359,6.06e-4,-0.005808,-0.006752,-0.004248,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-03,1.11111,0.007883,7.25e-4,0.002883,0.003017,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-06,-1.8315,-0.003896,-0.012755,-0.008712,-0.007804,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-07,0.373137,0.004553,-0.002197,-0.004501,-0.00466,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-08,0,-0.009777,-0.004189,0.002601,0.001648,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-09,-0.371748,-0.003047,0.00141,-0.015929,-0.016003,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-10,0,-0.002348,-0.005795,0.012826,0.014908,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-13,-1.1194,-0.003507,-0.008927,-0.010297,-0.009747,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-14,0.377357,-0.006001,0.010541,0.003415,0.003856,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-15,1.8797,-0.002844,0.007693,0.001563,0.001381,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-16,-0.738013,-0.009285,0.002399,0.018137,0.021275,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-17,0,NA,NA,NA,NA,NA
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-20,-0.371748,-0.010529,4.35e-4,0.002543,0.003977,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-21,0.373137,0.0016,-6.3e-5,0.003698,0.003754,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-22,-0.371748,0.00619,-0.003496,-2.41e-4,-0.002095,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-23,-0.373131,0.014962,-0.007966,-0.025371,-0.022925,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-24,-0.374532,0.003945,-0.008109,0.006603,0.008458,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-27,-0.751883,-0.006177,-0.004276,-8.42e-4,0.001127,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-28,0.757575,-0.003116,0.009271,-0.004111,-0.004467,4.04e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-29,0,0.008219,-8.6e-4,-0.022036,-0.023878,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-30,0,NA,NA,NA,NA,NA
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-05-31,-1.12782,0.009512,-0.015778,5.95e-4,-0.001248,4.12e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-03,1.90114,-0.017242,-8.52e-4,0.011263,0.015364,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-04,0.373137,0.002594,0.003612,-0.004002,-0.004006,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-05,0.371754,-2.09e-4,0.013099,0.001007,4.54e-4,4.04e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-06,0,-0.010286,0.010971,8.57e-4,0.002987,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-07,-0.740743,-0.002721,-0.010014,0.007327,0.008983,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-10,0,NA,NA,NA,NA,NA
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-11,0,-0.001637,-0.00234,0.007268,0.006849,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-12,-0.373131,0.00629,-0.011203,-0.017226000000000002,-0.017414,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-13,0.374532,-0.008755,0.030973,-7.96e-4,3.8e-5,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-14,-1.1194,0.005566,-0.013091,0.002308,0.004657,4.04e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-17,-0.75472,-3.99e-4,-0.002802,-0.006095,-0.007254,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-18,0.76046,-0.009625,-1.2e-4,0.012193,0.01214,4e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-19,0.377357,5.58e-4,0.005928,-0.001942,-0.003379,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-20,-0.751883,0.003691,0.001224,0.007967,0.00593,3.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-21,-3.78788,-0.004036,0.004268,0.001856,0.002761,5e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-24,2.3622,0.01057,-0.00407,-0.002812,-0.002022,4.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-25,1.92307,0.010025,-0.00766,-0.009202,-0.009308,5.08e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-26,0.377357,0.001387,-2.56e-4,7.36e-4,-4.26e-4,5.08e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-27,0.751877,-0.009844,0.014766,0.002927,0.00246,5.04e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-06-28,-0.746262,4.05e-4,0.004833,-3.19e-4,-7.51e-4,1.264e-4
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-01,0.751877,-0.007969,-0.001202,0.017961,0.016312,5e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-02,0.373137,-7.74e-4,-0.010895,-0.002338,-0.001356,4.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-03,-0.74349,-8.28e-4,-0.011744,6.91e-4,0.00258,4.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-04,1.12359,0.006099,0.009053,0.00785,0.010269,5.2e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-05,-1.11111,0.005556,-0.011,-0.002579,-0.002913,5e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-08,0.749064,-0.002561,0.005567,0.006989,0.007004,5e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-09,-0.74349,0.010363,-0.014358,-0.00865,-0.009965,4.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-10,0,0.004263,-4.96e-4,0.001123,-0.001103,5.12e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-11,0.749064,-0.002602,0.005693,0.002371,0.00189,5.04e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-12,0.371754,0.00175,-0.001679,-0.00153,-0.001531,5.04e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-15,0,0.005846,-0.01393,-0.001705,-0.001055,5e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-16,-0.370371,0.006031,0.008644,-0.009662,-0.009113,5e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-17,0,0.011422,-0.009886,-0.00948,-0.00797,4.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-18,-1.11524,0.001101,0.001129,-0.008225,-0.005835,5.04e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-19,1.12782,-2.99e-4,-0.001695,0.001925,0.002903,5e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-22,0,-3.97e-4,0.012461,0.003154,0.001516,5e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-23,0,-0.005595,0.006605,0.009986,0.012225,5e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-24,-0.74349,0.005447,-0.003409,-0.00264,-0.004425,4.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-25,0.374532,0.003904,0.004393,-0.010964,-0.010802,5e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-26,0,-0.00466,0.003425,0.004809,0.004594,4.96e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-29,0.746274,0.005525,-0.011845,-0.003367,-0.003823,5.04e-5
NO0006000900,Sparebanken Norge,SBNOR-NO,Finans,2019-07-30,-0.370371,0.010847,-0.008828,-0.014628,-0.015252,5e-5
